Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
HA,04-10-2017,0051,N381HA,HNL,10:00,09:51,665,669,-9,10:14,23,0,0,0,0,0
HA,04-10-2018,0051,N399HA,HNL,10:00,10:04,670,658,4,10:17,13,0,0,0,0,0
HA,04-10-2019,0051,N370HA,HNL,10:00,09:54,675,658,-6,10:20,26,0,0,0,0,0
HA,04-10-2021,0051,N390HA,HNL,10:00,09:59,680,651,-1,10:14,15,0,0,0,0,0
HA,04-10-2022,0051,N379HA,HNL,10:00,10:28,675,678,28,10:46,18,31,0,0,0,0
HA,04-11-2017,0051,N370HA,HNL,10:00,10:00,665,688,0,10:22,22,23,0,0,0,0
HA,04-11-2018,0051,N370HA,HNL,10:00,10:02,670,682,2,10:25,23,0,0,0,0,0
HA,04-11-2019,0051,N388HA,HNL,10:00,09:54,675,629,-6,10:09,15,0,0,0,0,0
HA,04-11-2022,0051,N384HA,HNL,10:00,09:58,675,673,-2,10:18,20,0,0,0,0,0
HA,04-12-2017,0051,N374HA,HNL,10:00,09:53,665,662,-7,10:10,17,0,0,0,0,0
HA,04-12-2018,0051,N375HA,HNL,10:00,09:58,670,683,-2,10:22,24,0,0,0,0,0
HA,04-12-2019,0051,N392HA,HNL,10:00,09:52,675,654,-8,10:07,15,0,0,0,0,0
HA,04-12-2021,0051,N382HA,HNL,10:00,09:53,680,602,-7,10:08,15,0,0,0,0,0
HA,04-12-2022,0051,N379HA,HNL,10:00,10:08,675,686,8,10:34,26,19,0,0,0,0
HA,04/13/2017,0051,N374HA,HNL,10:00,09:54,665,665,-6,10:30,36,0,0,0,0,0
HA,04/13/2018,0051,N380HA,HNL,10:00,09:53,670,648,-7,10:08,15,0,0,0,0,0
HA,04/13/2019,0051,N361HA,HNL,10:00,09:54,675,665,-6,10:09,15,0,0,0,0,0
HA,04/13/2022,0051,N395HA,HNL,10:00,09:59,675,677,-1,10:42,43,0,0,0,0,0
HA,04/14/2017,0051,N380HA,HNL,10:00,09:52,665,674,-8,10:15,23,0,0,0,0,0
HA,04/14/2018,0051,N391HA,HNL,10:00,09:57,670,680,-3,10:18,21,0,0,0,0,0
HA,04/14/2019,0051,N385HA,HNL,10:00,10:27,675,652,27,11:03,36,0,0,0,0,0
HA,04/14/2021,0051,N385HA,HNL,10:00,09:58,680,624,-2,10:16,18,0,0,0,0,0
HA,04/14/2022,0051,N385HA,HNL,10:00,10:00,675,685,0,10:20,20,0,0,0,0,0
HA,04/15/2017,0051,N389HA,HNL,10:00,09:52,665,663,-8,10:15,23,0,0,0,0,0
HA,04/15/2018,0051,N396HA,HNL,10:00,09:57,670,661,-3,10:14,17,0,0,0,0,0
HA,04/15/2019,0051,N374HA,HNL,10:00,09:55,675,652,-5,10:10,15,0,0,0,0,0
HA,04/15/2022,0051,N383HA,HNL,10:00,10:00,675,664,0,10:13,13,0,0,0,0,0
HA,04/16/2017,0051,N382HA,HNL,10:00,09:49,665,681,-11,10:03,14,0,0,0,0,0
HA,04/16/2018,0051,N370HA,HNL,10:00,10:46,670,671,46,11:21,35,1,46,0,0,0
HA,04/16/2019,0051,N386HA,HNL,10:00,09:56,675,672,-4,10:08,12,0,0,0,0,0
HA,04/16/2021,0051,N390HA,HNL,10:00,09:50,680,651,-10,10:06,16,0,0,0,0,0
HA,04/16/2022,0051,N384HA,HNL,10:00,10:02,675,671,2,10:20,18,0,0,0,0,0
HA,04/17/2017,0051,N396HA,HNL,10:00,09:49,665,712,-11,10:15,26,36,0,0,0,0
HA,04/17/2018,0051,N361HA,HNL,10:00,09:59,670,645,-1,10:17,18,0,0,0,0,0
HA,04/17/2019,0051,N389HA,HNL,10:00,09:55,675,661,-5,10:12,17,0,0,0,0,0
HA,04/17/2021,0051,N384HA,HNL,10:00,10:01,680,659,1,10:23,22,0,0,0,0,0
HA,04/17/2022,0051,N373HA,HNL,10:00,09:54,675,680,-6,10:11,17,0,0,0,0,0
HA,04/18/2017,0051,N399HA,HNL,10:00,09:47,665,686,-13,10:11,24,0,0,0,0,0
HA,04/18/2018,0051,N395HA,HNL,10:00,09:54,670,646,-6,10:12,18,0,0,0,0,0
HA,04/18/2019,0051,N374HA,HNL,10:00,09:54,675,668,-6,10:20,26,0,0,0,0,0
HA,04/18/2022,0051,N384HA,HNL,10:00,09:57,675,655,-3,10:19,22,0,0,0,0,0
HA,04/19/2017,0051,N399HA,HNL,10:00,09:58,665,705,-2,10:19,21,38,0,0,0,0
HA,04/19/2018,0051,N381HA,HNL,10:00,10:05,670,664,5,10:25,20,0,0,0,0,0
HA,04/19/2019,0051,N379HA,HNL,10:00,09:48,675,649,-12,10:06,18,0,0,0,0,0
HA,04/19/2021,0051,N385HA,HNL,10:00,09:56,680,653,-4,10:11,15,0,0,0,0,0
HA,04/19/2022,0051,N375HA,HNL,10:00,10:53,675,694,53,11:07,14,72,0,0,0,0
HA,04/20/2017,0051,N374HA,HNL,10:00,09:58,665,685,-2,10:19,21,18,0,0,0,0
HA,04/20/2018,0051,N385HA,HNL,10:00,09:53,670,691,-7,10:24,31,0,0,0,0,0
HA,04/20/2019,0051,N361HA,HNL,10:00,09:53,675,657,-7,10:26,33,0,0,0,0,0
HA,04/20/2022,0051,N374HA,HNL,10:00,10:20,675,658,20,10:34,14,0,0,0,0,0
HA,04/21/2017,0051,N379HA,HNL,10:00,09:54,665,717,-6,10:32,38,46,0,0,0,0
HA,04/21/2018,0051,N373HA,HNL,10:00,09:56,670,633,-4,10:13,17,0,0,0,0,0
HA,04/21/2019,0051,N389HA,HNL,10:00,10:05,675,618,5,10:19,14,0,0,0,0,0
HA,04/21/2021,0051,N391HA,HNL,10:00,10:25,680,637,25,10:42,17,0,0,0,0,0
HA,04/21/2022,0051,N379HA,HNL,10:00,09:59,675,712,-1,10:43,44,36,0,0,0,0
HA,04/22/2017,0051,N374HA,HNL,10:00,09:54,665,680,-6,10:10,16,0,0,0,0,0
HA,04/22/2018,0051,N373HA,HNL,10:00,09:54,670,668,-6,10:21,27,0,0,0,0,0
HA,04/22/2019,0051,N379HA,HNL,10:00,09:50,675,630,-10,10:08,18,0,0,0,0,0
HA,04/22/2022,0051,N390HA,HNL,10:00,10:00,675,680,0,10:20,20,0,0,0,0,0
HA,04/23/2017,0051,N386HA,HNL,10:00,09:52,665,676,-8,10:21,29,0,0,0,0,0
HA,04/23/2018,0051,N380HA,HNL,10:00,09:58,670,662,-2,10:18,20,0,0,0,0,0
HA,04/23/2019,0051,N380HA,HNL,10:00,09:51,675,641,-9,10:05,14,0,0,0,0,0
HA,04/23/2021,0051,N375HA,HNL,10:00,09:59,680,657,-1,10:14,15,0,0,0,0,0
HA,04/23/2022,0051,N375HA,HNL,10:00,12:47,675,676,167,13:12,25,1,0,0,0,167
HA,04/24/2017,0051,N370HA,HNL,10:00,09:57,665,670,-3,10:21,24,0,0,0,0,0
HA,04/24/2018,0051,N396HA,HNL,10:00,10:04,670,651,4,10:28,24,0,0,0,0,0
HA,04/24/2019,0051,N388HA,HNL,10:00,09:51,675,657,-9,10:06,15,0,0,0,0,0
HA,04/24/2021,0051,N395HA,HNL,10:00,10:19,680,659,19,10:35,16,0,0,0,0,0
HA,04/24/2022,0051,N379HA,HNL,10:00,09:59,675,661,-1,10:14,15,0,0,0,0,0
HA,04/25/2017,0051,N380HA,HNL,10:00,10:24,665,671,24,10:58,34,30,0,0,0,0
HA,04/25/2018,0051,N390HA,HNL,10:00,09:57,670,665,-3,10:24,27,0,0,0,0,0
HA,04/25/2019,0051,N373HA,HNL,10:00,09:54,675,674,-6,10:20,26,0,0,0,0,0
HA,04/25/2022,0051,N360HA,HNL,10:00,10:00,675,686,0,10:22,22,0,0,0,0,0
HA,04/26/2017,0051,N395HA,HNL,10:00,10:25,665,637,25,10:41,16,0,0,0,0,0
HA,04/26/2018,0051,N392HA,HNL,10:00,09:58,670,658,-2,10:21,23,0,0,0,0,0
HA,04/26/2019,0051,N370HA,HNL,10:00,09:50,675,670,-10,10:26,36,0,0,0,0,0
HA,04/26/2021,0051,N378HA,HNL,10:00,09:55,680,669,-5,10:16,21,0,0,0,0,0
HA,04/26/2022,0051,N374HA,HNL,10:00,10:08,675,690,8,10:25,17,23,0,0,0,0
HA,04/27/2017,0051,N380HA,HNL,10:00,10:00,665,637,0,10:33,33,0,0,0,0,0
HA,04/27/2018,0051,N389HA,HNL,10:00,09:59,670,659,-1,10:21,22,0,0,0,0,0
HA,04/27/2019,0051,N390HA,HNL,10:00,09:56,675,687,-4,10:11,15,0,0,0,0,0
HA,04/27/2022,0051,N386HA,HNL,10:00,09:55,675,679,-5,10:11,16,0,0,0,0,0
HA,04/28/2017,0051,N370HA,HNL,10:00,09:56,665,0,-4,10:20,24,0,0,0,0,0
HA,04/28/2018,0051,N389HA,HNL,10:00,10:19,670,688,19,10:33,14,18,0,0,0,19
HA,04/28/2019,0051,N383HA,HNL,10:00,09:54,675,705,-6,10:19,25,24,0,0,0,0
HA,04/28/2021,0051,N382HA,HNL,10:00,09:52,680,652,-8,10:08,16,0,0,0,0,0
HA,04/28/2022,0051,N384HA,HNL,10:00,09:59,675,696,-1,10:20,21,20,0,0,0,0
HA,04/29/2017,0051,N381HA,HNL,10:00,10:00,665,676,0,10:18,18,0,0,0,0,0
HA,04/29/2018,0051,N395HA,HNL,10:00,09:53,670,681,-7,10:08,15,0,0,0,0,0
HA,04/29/2019,0051,N370HA,HNL,10:00,09:47,675,693,-13,10:04,17,0,0,0,0,0
HA,04/29/2022,0051,N373HA,HNL,10:00,09:58,675,696,-2,10:22,24,19,0,0,0,0
HA,04/30/2017,0051,N395HA,HNL,10:00,09:53,665,649,-7,10:11,18,0,0,0,0,0
HA,04/30/2018,0051,N379HA,HNL,10:00,09:57,670,695,-3,10:17,20,22,0,0,0,0
HA,04/30/2019,0051,N381HA,HNL,10:00,10:02,675,673,2,10:14,12,0,0,0,0,0
HA,04/30/2021,0051,N378HA,HNL,10:00,09:57,680,662,-3,10:14,17,0,0,0,0,0
HA,04/30/2022,0051,N399HA,HNL,10:00,10:11,675,652,11,10:29,18,0,0,0,0,0
HA,05-01-2017,0051,N388HA,HNL,10:00,12:26,655,610,146,12:44,18,101,0,0,0,0
HA,05-01-2018,0051,N361HA,HNL,10:00,09:55,655,679,-5,10:23,28,19,0,0,0,0
HA,05-01-2019,0051,N396HA,HNL,10:00,09:52,645,683,-8,10:09,17,30,0,0,0,0
HA,05-01-2021,0051,N384HA,HNL,10:00,09:55,660,666,-5,10:15,20,0,0,0,0,0
HA,05-01-2022,0051,N384HA,HNL,10:00,10:05,665,637,5,10:26,21,0,0,0,0,0
HA,05-02-2017,0051,N384HA,HNL,10:00,09:56,655,652,-4,10:24,28,0,0,0,0,0
HA,05-02-2018,0051,N360HA,HNL,10:00,09:56,655,668,-4,10:15,19,0,0,0,0,0
HA,05-02-2019,0051,N393HA,HNL,10:00,09:55,645,688,-5,10:16,21,38,0,0,0,0
HA,05-02-2021,0051,N375HA,HNL,10:00,10:06,660,652,6,10:22,16,0,0,0,0,0
HA,05-02-2022,0051,N399HA,HNL,10:00,10:00,665,645,0,10:26,26,0,0,0,0,0
HA,05-03-2017,0051,N379HA,HNL,10:00,09:56,655,642,-4,10:09,13,0,0,0,0,0
HA,05-03-2018,0051,N375HA,HNL,10:00,09:57,655,717,-3,10:22,25,59,0,0,0,0
HA,05-03-2019,0051,N373HA,HNL,10:00,09:49,645,669,-11,10:11,22,0,0,0,0,0
HA,05-03-2021,0051,N395HA,HNL,10:00,09:55,660,648,-5,10:10,15,0,0,0,0,0
HA,05-03-2022,0051,N391HA,HNL,10:00,09:59,665,655,-1,10:18,19,0,0,0,0,0
HA,05-04-2017,0051,N399HA,HNL,10:00,09:57,655,649,-3,10:17,20,0,0,0,0,0
HA,05-04-2018,0051,N383HA,HNL,10:00,10:05,655,653,5,10:21,16,0,0,0,0,0
HA,05-04-2019,0051,N379HA,HNL,10:00,09:51,645,677,-9,10:10,19,23,0,0,0,0
HA,05-04-2021,0051,N391HA,HNL,10:00,09:58,660,657,-2,10:17,19,0,0,0,0,0
HA,05-04-2022,0051,N378HA,HNL,10:00,09:57,665,639,-3,10:14,17,0,0,0,0,0
HA,05-05-2017,0051,N384HA,HNL,10:00,13:48,655,620,228,14:21,33,193,0,0,0,0
HA,05-05-2018,0051,N396HA,HNL,10:00,09:58,655,675,-2,10:12,14,18,0,0,0,0
HA,05-05-2019,0051,N378HA,HNL,10:00,10:00,645,644,0,10:15,15,0,0,0,0,0
HA,05-05-2022,0051,N370HA,HNL,10:00,10:08,665,653,8,10:28,20,0,0,0,0,0
HA,05-06-2017,0051,N389HA,HNL,10:00,09:49,655,618,-11,10:05,16,0,0,0,0,0
HA,05-06-2018,0051,N395HA,HNL,10:00,10:01,655,680,1,10:21,20,26,0,0,0,0
HA,05-06-2019,0051,N399HA,HNL,10:00,09:59,645,665,-1,10:22,23,19,0,0,0,0
HA,05-06-2021,0051,N375HA,HNL,10:00,10:24,660,652,24,10:39,15,16,0,0,0,0
HA,05-06-2022,0051,N386HA,HNL,10:00,09:59,665,661,-1,10:23,24,0,0,0,0,0
HA,05-07-2017,0051,N395HA,HNL,10:00,09:48,655,631,-12,10:09,21,0,0,0,0,0
HA,05-07-2018,0051,N360HA,HNL,10:00,09:53,655,669,-7,10:15,22,0,0,0,0,0
HA,05-07-2019,0051,N383HA,HNL,10:00,09:52,645,657,-8,10:09,17,0,0,0,0,0
HA,05-07-2022,0051,N360HA,HNL,10:00,09:58,665,667,-2,10:33,35,0,0,0,0,0
HA,05-08-2017,0051,N396HA,HNL,10:00,09:50,655,647,-10,10:15,25,0,0,0,0,0
HA,05-08-2018,0051,N399HA,HNL,10:00,09:55,655,650,-5,10:20,25,0,0,0,0,0
HA,05-08-2019,0051,N380HA,HNL,10:00,09:52,645,660,-8,10:15,23,0,0,0,0,0
HA,05-08-2021,0051,N390HA,HNL,10:00,10:02,660,644,2,10:24,22,0,0,0,0,0
HA,05-08-2022,0051,N396HA,HNL,10:00,09:56,665,675,-4,10:18,22,0,0,0,0,0
HA,05-09-2017,0051,N379HA,HNL,10:00,09:53,655,673,-7,10:22,29,0,0,0,0,0
HA,05-09-2018,0051,N370HA,HNL,10:00,09:55,655,650,-5,10:08,13,0,0,0,0,0
HA,05-09-2019,0051,N396HA,HNL,10:00,09:58,645,641,-2,10:20,22,0,0,0,0,0
HA,05-09-2021,0051,N393HA,HNL,10:00,09:56,660,656,-4,10:19,23,0,0,0,0,0
HA,05-09-2022,0051,N390HA,HNL,10:00,10:00,665,659,0,10:23,23,0,0,0,0,0
HA,05-10-2017,0051,N388HA,HNL,10:00,09:56,655,665,-4,10:17,21,0,0,0,0,0
HA,05-10-2018,0051,N385HA,HNL,10:00,09:57,655,640,-3,10:13,16,0,0,0,0,0
HA,05-10-2019,0051,N384HA,HNL,10:00,09:54,645,678,-6,10:08,14,27,0,0,0,0
HA,05-10-2021,0051,N374HA,HNL,10:00,09:56,660,645,-4,10:17,21,0,0,0,0,0
HA,05-10-2022,0051,N391HA,HNL,10:00,09:58,665,652,-2,10:24,26,0,0,0,0,0
HA,05-11-2017,0051,N388HA,HNL,10:00,13:09,655,654,189,13:23,14,2,0,0,0,186
HA,05-11-2018,0051,N399HA,HNL,10:00,09:55,655,639,-5,10:12,17,0,0,0,0,0
HA,05-11-2019,0051,N375HA,HNL,10:00,09:53,645,675,-7,10:15,22,23,0,0,0,0
HA,05-11-2021,0051,N384HA,HNL,10:00,10:49,660,642,49,11:05,16,0,0,0,0,31
HA,05-11-2022,0051,N393HA,HNL,10:00,10:26,665,625,26,10:39,13,0,0,0,0,0
HA,05-12-2017,0051,N382HA,HNL,10:00,09:57,655,663,-3,10:25,28,0,0,0,0,0
HA,05-12-2018,0051,N382HA,HNL,10:00,09:54,655,0,-6,10:14,20,0,0,0,0,0
HA,05-12-2019,0051,N379HA,HNL,10:00,10:00,645,653,0,10:30,30,0,0,0,0,0
HA,05-12-2022,0051,N375HA,HNL,10:00,09:59,665,636,-1,10:19,20,0,0,0,0,0
HA,05/13/2017,0051,N389HA,HNL,10:00,09:49,655,661,-11,10:09,20,0,0,0,0,0
HA,05/13/2018,0051,N361HA,HNL,10:00,09:57,655,641,-3,10:22,25,0,0,0,0,0
HA,05/13/2019,0051,N393HA,HNL,10:00,09:47,645,647,-13,10:10,23,0,0,0,0,0
HA,05/13/2021,0051,N375HA,HNL,10:00,12:52,660,616,172,13:08,16,128,0,0,0,0
HA,05/13/2022,0051,N360HA,HNL,10:00,10:27,665,629,27,10:47,20,0,0,0,0,0
HA,05/14/2017,0051,N379HA,HNL,10:00,09:53,655,657,-7,10:15,22,0,0,0,0,0
HA,05/14/2018,0051,N388HA,HNL,10:00,11:09,655,612,69,11:22,13,26,0,0,0,0
HA,05/14/2019,0051,N392HA,HNL,10:00,09:58,645,658,-2,10:17,19,0,0,0,0,0
HA,05/14/2022,0051,N393HA,HNL,10:00,10:03,665,640,3,10:19,16,0,0,0,0,0
HA,05/15/2017,0051,N382HA,HNL,10:00,10:09,655,609,9,10:25,16,0,0,0,0,0
HA,05/15/2018,0051,N396HA,HNL,10:00,09:57,655,625,-3,10:12,15,0,0,0,0,0
HA,05/15/2019,0051,N380HA,HNL,10:00,09:59,645,655,-1,10:16,17,0,0,0,0,0
HA,05/15/2021,0051,N390HA,HNL,10:00,09:59,660,624,-1,10:15,16,0,0,0,0,0
HA,05/15/2022,0051,N374HA,HNL,10:00,10:10,665,659,10,10:27,17,0,0,0,0,0
HA,05/16/2017,0051,N381HA,HNL,10:00,09:58,655,620,-2,10:17,19,0,0,0,0,0
HA,05/16/2018,0051,N386HA,HNL,10:00,09:58,655,647,-2,10:20,22,0,0,0,0,0
HA,05/16/2019,0051,N386HA,HNL,10:00,09:52,645,669,-8,10:12,20,16,0,0,0,0
HA,05/16/2021,0051,N395HA,HNL,10:00,09:58,660,634,-2,10:15,17,0,0,0,0,0
HA,05/16/2022,0051,N383HA,HNL,10:00,09:57,665,664,-3,10:16,19,0,0,0,0,0
HA,05/17/2017,0051,N388HA,HNL,10:00,09:55,655,685,-5,10:24,29,25,0,0,0,0
HA,05/17/2018,0051,N399HA,HNL,10:00,09:58,655,652,-2,10:24,26,0,0,0,0,0
HA,05/17/2019,0051,N373HA,HNL,10:00,09:58,645,694,-2,10:29,31,47,0,0,0,0
HA,05/17/2021,0051,N390HA,HNL,10:00,11:37,660,628,97,11:50,13,65,0,0,0,0
HA,05/17/2022,0051,N385HA,HNL,10:00,10:11,665,660,11,10:30,19,0,0,0,0,0
HA,05/18/2017,0051,N389HA,HNL,10:00,23:56,655,641,836,00:13,17,822,0,0,0,0
HA,05/18/2018,0051,N391HA,HNL,10:00,09:50,655,648,-10,10:22,32,0,0,0,0,0
HA,05/18/2019,0051,N383HA,HNL,10:00,10:01,645,666,1,10:23,22,22,0,0,0,0
HA,05/18/2021,0051,N395HA,HNL,10:00,09:59,660,647,-1,10:16,17,0,0,0,0,0
HA,05/18/2022,0051,N386HA,HNL,10:00,10:06,665,649,6,10:18,12,0,0,0,0,0
HA,05/19/2017,0051,N385HA,HNL,10:00,10:09,655,625,9,10:33,24,0,0,0,0,0
HA,05/19/2018,0051,N395HA,HNL,10:00,09:56,655,654,-4,10:16,20,0,0,0,0,0
HA,05/19/2019,0051,N375HA,HNL,10:00,09:57,645,661,-3,10:35,38,0,0,0,0,0
HA,05/19/2022,0051,N382HA,HNL,10:00,10:20,665,644,20,10:37,17,0,0,0,0,0
HA,05/20/2017,0051,N381HA,HNL,10:00,11:43,655,625,103,11:58,15,73,0,0,0,0
HA,05/20/2018,0051,N360HA,HNL,10:00,09:58,655,650,-2,10:13,15,0,0,0,0,0
HA,05/20/2019,0051,N390HA,HNL,10:00,09:57,645,681,-3,10:13,16,33,0,0,0,0
HA,05/20/2021,0051,N385HA,HNL,10:00,09:58,660,633,-2,10:17,19,0,0,0,0,0
HA,05/20/2022,0051,N375HA,HNL,10:00,10:23,665,648,23,10:36,13,0,0,0,0,0
HA,05/21/2017,0051,N396HA,HNL,10:00,09:49,655,646,-11,10:04,15,0,0,0,0,0
HA,05/21/2018,0051,N375HA,HNL,10:00,09:59,655,650,-1,10:23,24,0,0,0,0,0
HA,05/21/2019,0051,N392HA,HNL,10:00,10:03,645,690,3,10:29,26,48,0,0,0,0
HA,05/21/2022,0051,N396HA,HNL,10:00,10:11,665,665,11,10:34,23,0,0,0,0,0
HA,05/22/2017,0051,N373HA,HNL,10:00,09:54,655,691,-6,11:07,73,30,0,0,0,0
HA,05/22/2018,0051,N390HA,HNL,10:00,09:58,655,648,-2,10:16,18,0,0,0,0,0
HA,05/22/2019,0051,N361HA,HNL,10:00,09:57,645,650,-3,10:22,25,0,0,0,0,0
HA,05/22/2021,0051,N382HA,HNL,10:00,10:06,660,632,6,10:29,23,0,0,0,0,0
HA,05/22/2022,0051,N383HA,HNL,10:00,10:26,665,661,26,10:42,16,22,0,0,0,0
HA,05/23/2017,0051,N370HA,HNL,10:00,09:59,655,628,-1,10:19,20,0,0,0,0,0
HA,05/23/2018,0051,N392HA,HNL,10:00,09:59,655,634,-1,10:15,16,0,0,0,0,0
HA,05/23/2019,0051,N389HA,HNL,10:00,09:52,645,660,-8,10:16,24,0,0,0,0,0
HA,05/23/2021,0051,N395HA,HNL,10:00,10:00,660,640,0,10:20,20,0,0,0,0,0
HA,05/23/2022,0051,N382HA,HNL,10:00,10:01,665,656,1,10:20,19,0,0,0,0,0
HA,05/24/2017,0051,N385HA,HNL,10:00,10:07,655,646,7,10:33,26,0,0,0,0,0
HA,05/24/2018,0051,N391HA,HNL,10:00,09:57,655,659,-3,10:28,31,0,0,0,0,0
HA,05/24/2019,0051,N383HA,HNL,10:00,10:00,650,649,0,10:23,23,0,0,0,0,0
HA,05/24/2021,0051,N382HA,HNL,10:00,09:59,660,649,-1,10:13,14,0,0,0,0,0
HA,05/24/2022,0051,N382HA,HNL,10:00,10:08,665,672,8,10:30,22,15,0,0,0,0
HA,05/25/2017,0051,N379HA,HNL,10:00,10:00,655,693,0,11:00,60,38,0,0,0,0
HA,05/25/2018,0051,N393HA,HNL,10:00,10:04,655,603,4,10:19,15,0,0,0,0,0
HA,05/25/2019,0051,N393HA,HNL,10:00,09:50,650,635,-10,10:06,16,0,0,0,0,0
HA,05/25/2021,0051,N383HA,HNL,10:00,10:01,660,671,1,10:42,41,0,0,0,0,0
HA,05/25/2022,0051,N370HA,HNL,10:00,10:02,665,643,2,10:28,26,0,0,0,0,0
HA,05/26/2017,0051,N374HA,HNL,10:00,09:57,655,671,-3,10:11,14,0,0,0,0,0
HA,05/26/2018,0051,N382HA,HNL,10:00,09:57,655,636,-3,10:12,15,0,0,0,0,0
HA,05/26/2019,0051,N375HA,HNL,10:00,09:57,650,666,-3,10:11,14,0,0,0,0,0
HA,05/26/2022,0051,N379HA,HNL,10:00,10:06,665,641,6,10:26,20,0,0,0,0,0
HA,05/27/2017,0051,N379HA,HNL,10:00,09:52,655,672,-8,10:12,20,0,0,0,0,0
HA,05/27/2018,0051,N395HA,HNL,10:00,10:00,655,638,0,10:22,22,0,0,0,0,0
HA,05/27/2019,0051,N379HA,HNL,10:00,09:50,650,658,-10,10:16,26,0,0,0,0,0
HA,05/27/2021,0051,N383HA,HNL,10:00,18:37,660,632,517,18:58,21,154,0,0,0,335
HA,05/27/2022,0051,N381HA,HNL,10:00,12:43,660,618,163,12:59,16,121,0,0,0,0
HA,05/28/2017,0051,N370HA,HNL,10:00,09:51,655,631,-9,10:06,15,0,0,0,0,0
HA,05/28/2018,0051,N392HA,HNL,10:00,09:55,655,658,-5,10:21,26,0,0,0,0,0
HA,05/28/2019,0051,N374HA,HNL,10:00,09:50,650,699,-10,10:38,48,39,0,0,0,0
HA,05/28/2021,0051,N390HA,HNL,10:00,09:52,650,644,-8,10:12,20,0,0,0,0,0
HA,05/28/2022,0051,N378HA,HNL,10:00,10:09,660,653,9,10:26,17,0,0,0,0,0
HA,05/29/2017,0051,N385HA,HNL,10:00,09:48,655,647,-12,10:12,24,0,0,0,0,0
HA,05/29/2018,0051,N386HA,HNL,10:00,09:58,655,649,-2,10:17,19,0,0,0,0,0
HA,05/29/2019,0051,N386HA,HNL,10:00,09:52,650,642,-8,10:10,18,0,0,0,0,0
HA,05/29/2021,0051,N378HA,HNL,10:00,09:59,650,619,-1,10:15,16,0,0,0,0,0
HA,05/29/2022,0051,N395HA,HNL,10:00,09:57,660,668,-3,10:23,26,0,0,0,0,0
HA,05/30/2017,0051,N373HA,HNL,10:00,09:48,655,644,-12,10:11,23,0,0,0,0,0
HA,05/30/2018,0051,N399HA,HNL,10:00,09:59,655,636,-1,10:12,13,0,0,0,0,0
HA,05/30/2019,0051,N393HA,HNL,10:00,09:55,650,650,-5,10:14,19,0,0,0,0,0
HA,05/30/2021,0051,N391HA,HNL,10:00,09:59,650,629,-1,10:17,18,0,0,0,0,0
HA,05/30/2022,0051,N396HA,HNL,10:00,09:56,660,655,-4,10:21,25,0,0,0,0,0
HA,05/31/2017,0051,N388HA,HNL,10:00,09:59,655,669,-1,10:23,24,0,0,0,0,0
HA,05/31/2018,0051,N379HA,HNL,10:00,10:05,655,653,5,10:24,19,0,0,0,0,0
HA,05/31/2019,0051,N395HA,HNL,10:00,09:54,650,649,-6,10:22,28,0,0,0,0,0
HA,05/31/2021,0051,N393HA,HNL,10:00,09:59,650,637,-1,10:22,23,0,0,0,0,0
HA,05/31/2022,0051,N360HA,HNL,10:00,10:26,660,638,26,10:39,13,0,0,0,0,0
HA,06-01-2017,0051,N385HA,HNL,10:00,09:58,655,681,-2,10:32,34,24,0,0,0,0
HA,06-01-2018,0051,N396HA,HNL,10:00,10:02,655,623,2,10:21,19,0,0,0,0,0
HA,06-01-2019,0051,N374HA,HNL,10:00,09:57,650,650,-3,10:28,31,0,0,0,0,0
HA,06-01-2021,0051,N391HA,HNL,10:00,09:59,650,615,-1,10:11,12,0,0,0,0,0
HA,06-01-2022,0051,N373HA,HNL,10:00,10:02,660,658,2,10:20,18,0,0,0,0,0
HA,06-02-2017,0051,N373HA,HNL,10:00,09:58,655,653,-2,10:20,22,0,0,0,0,0
HA,06-02-2018,0051,N399HA,HNL,10:00,09:59,655,656,-1,10:18,19,0,0,0,0,0
HA,06-02-2019,0051,N360HA,HNL,10:00,09:53,650,641,-7,10:17,24,0,0,0,0,0
HA,06-02-2021,0051,N378HA,HNL,10:00,09:58,650,619,-2,10:14,16,0,0,0,0,0
HA,06-02-2022,0051,N386HA,HNL,10:00,10:08,660,656,8,10:23,15,0,0,0,0,0
HA,06-03-2017,0051,N381HA,HNL,10:00,09:58,655,657,-2,10:18,20,0,0,0,0,0
HA,06-03-2018,0051,N384HA,HNL,10:00,09:54,655,652,-6,10:16,22,0,0,0,0,0
HA,06-03-2019,0051,N384HA,HNL,10:00,10:09,650,666,9,10:27,18,25,0,0,0,0
HA,06-03-2021,0051,N384HA,HNL,10:00,10:01,650,609,1,10:15,14,0,0,0,0,0
HA,06-03-2022,0051,N392HA,HNL,10:00,10:24,660,661,24,10:43,19,19,0,6,0,0
HA,06-04-2017,0051,N395HA,HNL,10:00,10:36,655,630,36,11:07,31,0,0,0,0,0
HA,06-04-2018,0051,N396HA,HNL,10:00,09:56,655,637,-4,10:18,22,0,0,0,0,0
HA,06-04-2019,0051,N373HA,HNL,10:00,10:37,650,659,37,10:54,17,46,0,0,0,0
